route_long_name,route_short_name,agency_id,route_type,route_id
Shivajinagara Bus Station ⇔ Geleyara Balaga Extension Rajajinagara,79-J,1,3,1op
Shivajinagara Bus Station ⇔ Govindapura,SBS-GNP,1,3,12g
Shivajinagara Bus Station ⇔ Govt Film and Television Institute,253-S SBS-GFTI,1,3,2fa
Shivajinagara Bus Station ⇔ HRBR 1st Stage,SBS-HRBR1,1,3,a0
Shivajinagara Bus Station ⇔ Hampinagara RPC Layout,87-S,1,3,15l
Shivajinagara Bus Station ⇔ Haniyuru,285-R SBS-HNYR,1,3,2ba
Shivajinagara Bus Station ⇔ Hazarath Tippu Nagara,290-T SBS-HTN,1,3,1ra
Shivajinagara Bus Station ⇔ Hebbala,278-E,1,3,h7
Shivajinagara Bus Station ⇔ Hebbala,V-287A,1,3,214
Shivajinagara Bus Station ⇔ Heritage Estate Rajanukunte,285 SBS-MKC-HRTA,1,3,bt
Shivajinagara Bus Station ⇔ Hesaraghatta,253  SBS-HSG,1,3,2vv
Shivajinagara Bus Station ⇔ Hesaraghatta,253-S,1,3,312
Shivajinagara Bus Station ⇔ Hesaraghatta,267,1,3,2u6
Shivajinagara Bus Station ⇔ Hesaraghatta,267-A,1,3,2b5
Shivajinagara Bus Station ⇔ Horamavu Agara,302-G,1,3,25f
Shivajinagara Bus Station ⇔ Hosahalli Kodagalahatti,290-T SBS-HSH,1,3,273
Shivajinagara Bus Station ⇔ Hosakote Bus Stand (Old),301-D,1,3,ah
Shivajinagara Bus Station ⇔ Hosakote Bus Stand (Old),317-G,1,3,2ml
Shivajinagara Bus Station ⇔ Hosakote Govt Hospital,334-EA,1,3,1pk
Shivajinagara Bus Station ⇔ Hoskerehalli,13-J,1,3,1ky
Shivajinagara Bus Station ⇔ Hoskerehalli,34,1,3,1au
Shivajinagara Bus Station ⇔ Hunasuru,293 SBS-MYLH-HNS,1,3,2wn
Shivajinagara Bus Station ⇔ Hunasuru,293-Q SBS-HNS,1,3,1bs
Shivajinagara Bus Station ⇔ Huskur,349-K,1,3,24b
Shivajinagara Bus Station ⇔ Immadihalli,320,1,3,6f
Shivajinagara Bus Station ⇔ Indian Air Force,292-CA,1,3,27e
Shivajinagara Bus Station ⇔ Jagajeevanram Nagara,155,1,3,2jz
Shivajinagara Bus Station ⇔ Jai Bhuvaneshwari Nagara,79-F,1,3,2p5
Shivajinagara Bus Station ⇔ Jakkur Layout,286-H,1,3,c0
Shivajinagara Bus Station ⇔ Jambu Savari Dinne,215-S,1,3,wo
Shivajinagara Bus Station ⇔ Jayamangala,306-MA SBS-JYM,1,3,2cq
Shivajinagara Bus Station ⇔ Jeevanahalli,127,1,3,1n5
Shivajinagara Bus Station ⇔ Jeevanbheema Nagara,139,1,3,2cf
Shivajinagara Bus Station ⇔ K Channasandra,302-K,1,3,1uv
Shivajinagara Bus Station ⇔ K Narayanapura Main Bus Stand,286-K,1,3,1fi
Shivajinagara Bus Station ⇔ K Narayanapura Main Bus Stand,293-N,1,3,aj
Shivajinagara Bus Station ⇔ KR Market,150,1,3,275
Shivajinagara Bus Station ⇔ KR Pura Market,310,1,3,2r9
Shivajinagara Bus Station ⇔ Kada Agrahara,293-B SBS-KAH,1,3,2g4
Shivajinagara Bus Station ⇔ Kadugodi Bus Station,331,1,3,1nu
Shivajinagara Bus Station ⇔ Kadugodi Bus Station,331-A SBS-KDG,1,3,gy
Shivajinagara Bus Station ⇔ Kadugodi Bus Station,SBS-13K,1,3,xs
Shivajinagara Bus Station ⇔ Kadugodi Bus Station,SBS-1K,1,3,1sz
Shivajinagara Bus Station ⇔ Kadugodi Bus Station,V-331A,1,3,zp
Shivajinagara Bus Station ⇔ Kadusonnappanahalli,294-A SBS-KSHH,1,3,2ur
Shivajinagara Bus Station ⇔ Kalyananagara 302,302,1,3,10g
Shivajinagara Bus Station ⇔ Kalyananagara Bus Stand,293 SBS-LGP-KLN,1,3,2uz
Shivajinagara Bus Station ⇔ Kalyananagara Bus Stand,302 SBS-KLN,1,3,20f
Shivajinagara Bus Station ⇔ Kamalanagara BEML Layout,95,1,3,13s
Shivajinagara Bus Station ⇔ Kammasandra,308 SBS-KMS,1,3,5v
Shivajinagara Bus Station ⇔ Kammasandra,312 SBS-KTG-KMS,1,3,251
Shivajinagara Bus Station ⇔ Kannuru,296-Q,1,3,2xo
Shivajinagara Bus Station ⇔ Kattigenahalli,305-K,1,3,t7
Shivajinagara Bus Station ⇔ Kaval Byrasandra,112,1,3,2n3
Shivajinagara Bus Station ⇔ Kaval Byrasandra,112-A,1,3,mx
Shivajinagara Bus Station ⇔ Kendriya Vidyalaya ASC Center,SBS-KVASC,1,3,1pu
Shivajinagara Bus Station ⇔ Kendriya Vihara Yalahanka,404-A,1,3,2y5
Shivajinagara Bus Station ⇔ Kittaganuru,301-F SBS-KGN,1,3,z8
Shivajinagara Bus Station ⇔ Kittaganuru,310-E,1,3,1gg
Shivajinagara Bus Station ⇔ Kittaganuru,312,1,3,2rl
Shivajinagara Bus Station ⇔ Kodigehalli,288-A,1,3,2n4
Shivajinagara Bus Station ⇔ Kodigehalli Canara Bank Colony,288-J,1,3,gm
Shivajinagara Bus Station ⇔ Kodigehalli Gate,287-A,1,3,ry
Shivajinagara Bus Station ⇔ Kongovi PVT LTD Peenya,252-A SBS-KGVP,1,3,2wj
Shivajinagara Bus Station ⇔ Koramangala 1st Block,141-K,1,3,1l2
Shivajinagara Bus Station ⇔ Koramangala Bus Station,141-E SBS-KRM,1,3,2qm
Shivajinagara Bus Station ⇔ Koramangala Bus Station,144-E SBS-KRM,1,3,14j
Shivajinagara Bus Station ⇔ Kothanuru Hari Nagara,215-U,1,3,2z9
Shivajinagara Bus Station ⇔ Kotur,329-G,1,3,h5
Shivajinagara Bus Station ⇔ Krishnaraja Pura Govt Hospital,300-E,1,3,o1
Shivajinagara Bus Station ⇔ Krishnaraja Pura Govt Hospital,301-E SBS-TCP-KRPGH,1,3,1dg
Shivajinagara Bus Station ⇔ Krishnaraja Pura Govt Hospital,311,1,3,1x4
Shivajinagara Bus Station ⇔ Kumaraswamy Layout,13-C,1,3,r7
Shivajinagara Bus Station ⇔ Kumaraswamy Layout 2nd Stage,13-A,1,3,123
Shivajinagara Bus Station ⇔ Kurubarahalli,79-K,1,3,1k2
Shivajinagara Bus Station ⇔ Kuthaganahalli,323-J,1,3,2um
Shivajinagara Bus Station ⇔ Kuthaganahalli,342-WA,1,3,2p4
Shivajinagara Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),164,1,3,d8
Shivajinagara Bus Station ⇔ Laggere New Bus Stand,251-C,1,3,18z
Shivajinagara Bus Station ⇔ MVJ Medical Hospital,380 SBS-MVJ,1,3,1j9
Shivajinagara Bus Station ⇔ Mahadeshwara Nagara,161-D SBS-BTMS,1,3,oy
Shivajinagara Bus Station ⇔ Mahadeshwara Nagara,27,1,3,1ru
Shivajinagara Bus Station ⇔ Mahalakshmi Layout,79-D,1,3,2g8
Shivajinagara Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),314-P,1,3,22a
Shivajinagara Bus Station ⇔ Malya Adhithi School,285 SBS-MKC-MADT,1,3,hu
Shivajinagara Bus Station ⇔ Manorayanapalya,114 SBS-MRP,1,3,2c8
Shivajinagara Bus Station ⇔ Maragondanahalli,301 SBS-MRG,1,3,1sa
Shivajinagara Bus Station ⇔ Maragondanahalli,312-A,1,3,31o
Shivajinagara Bus Station ⇔ Marappa Garden,119,1,3,2z
Shivajinagara Bus Station ⇔ Marasandra,289-GS,1,3,6t
Shivajinagara Bus Station ⇔ Marasandra,296-F SBS-MRS,1,3,2x3
Shivajinagara Bus Station ⇔ Marenahalli Bande,293-P,1,3,30o
Shivajinagara Bus Station ⇔ Mariyannanapalya,291 SBS-MNP,1,3,rz
Shivajinagara Bus Station ⇔ Medahalli,311-J,1,3,2g9
Shivajinagara Bus Station ⇔ Medi Mallasandra,304-D,1,3,2lb
Shivajinagara Bus Station ⇔ Metro Tech Aprtment,217-E,1,3,29o
Shivajinagara Bus Station ⇔ Minaznagara,13-K,1,3,1x0
Shivajinagara Bus Station ⇔ Mohankumar Nagara,94-C,1,3,l4
Shivajinagara Bus Station ⇔ Muddinapalya Junction,238-U SBS-MDPC,1,3,1n4
Shivajinagara Bus Station ⇔ Munnekolalu,330,1,3,1u5
Shivajinagara Bus Station ⇔ Munnekolalu,330-H,1,3,1sh
Shivajinagara Bus Station ⇔ Munnekolalu Cross (Spice Garden),330-M,1,3,1q1
Shivajinagara Bus Station ⇔ Muthkur,321-E,1,3,j6
Shivajinagara Bus Station ⇔ Muthsandra,329-D,1,3,2k3
Shivajinagara Bus Station ⇔ Muthugadahalli,293-E SBS-MTH,1,3,7q
Shivajinagara Bus Station ⇔ Mylanahalli,290-Z,1,3,2n
Shivajinagara Bus Station ⇔ Mysore Road Bus Station,63 SBS-MRBS,1,3,tg
Shivajinagara Bus Station ⇔ NGV Koramangala,141-K SBS-NGV,1,3,11b
Shivajinagara Bus Station ⇔ NR Colony,32,1,3,2s2
Shivajinagara Bus Station ⇔ Naduvatti Colony,305-H,1,3,f2
Shivajinagara Bus Station ⇔ Nagaraesh Nagenahalli Dinne,292-D,1,3,mh
Shivajinagara Bus Station ⇔ Nagaraesh Nagenahalli Dinne,292-D SBS-NNHD,1,3,6b
Shivajinagara Bus Station ⇔ Nagarahole Nagara,241-Q,1,3,nj
Shivajinagara Bus Station ⇔ Nagavarapalya,314,1,3,100
Shivajinagara Bus Station ⇔ Nandini Layout Bus Stand,79-E,1,3,sm
Shivajinagara Bus Station ⇔ Neelasandra Bus Stand,144,1,3,2un
Shivajinagara Bus Station ⇔ Neelasandra Rose Garden,144-E,1,3,116
Shivajinagara Bus Station ⇔ Nelamangala Bus Station,258-N,1,3,tt
Shivajinagara Bus Station ⇔ Nerige,323-L,1,3,ty
Shivajinagara Bus Station ⇔ Nrupathunganagara Chandana Hospital,238-L SBS-NTN,1,3,18w
Shivajinagara Bus Station ⇔ Old Baiyappanahalli,123,1,3,2ay
Shivajinagara Bus Station ⇔ Om Shakthi Temple,303-G,1,3,1ka
Shivajinagara Bus Station ⇔ Padmanabha Nagara Rock,13-B,1,3,18k
Shivajinagara Bus Station ⇔ Parachute,SBS-PRTC,1,3,zb
Shivajinagara Bus Station ⇔ Patalamma Temple,290-E SBS-PTLM,1,3,1bn
Shivajinagara Bus Station ⇔ Peenya 2nd Stage,252-A,1,3,2v
Shivajinagara Bus Station ⇔ Peenya Satellite Bus Station (Basaveshwara),252-A SBS-PSB,1,3,2fg
Shivajinagara Bus Station ⇔ Poornaprajna Layout,210-FA,1,3,2r7
Shivajinagara Bus Station ⇔ Poornaprajna Layout,210-G SBS-ISRLO-PPLO,1,3,246
Shivajinagara Bus Station ⇔ Pramod Layout,34-C SBS-PMLO,1,3,311
Shivajinagara Bus Station ⇔ Pratyangira Temple Turahalli,210-T,1,3,i7
Shivajinagara Bus Station ⇔ Pura,306-S,1,3,17c
Shivajinagara Bus Station ⇔ Puttenahalli,284-B,1,3,2r
Shivajinagara Bus Station ⇔ Puttenahalli,290-E SBS-PTH,1,3,xe
Shivajinagara Bus Station ⇔ Puttenahalli,290-EB SBS-PTH,1,3,qx
Shivajinagara Bus Station ⇔ Rachenahalli,290-A,1,3,2n2
Shivajinagara Bus Station ⇔ Rajanukunte,291-K,1,3,2z5
Shivajinagara Bus Station ⇔ Ramasandra,223-E SBS-RMS,1,3,2zg
Shivajinagara Bus Station ⇔ Ramohalli,227 SBS-KMT FLY-RMH,1,3,z1
Shivajinagara Bus Station ⇔ Rampura,307 SBS-RMP,1,3,2nw
Shivajinagara Bus Station ⇔ Ravi Badavane Jai Maruthi Nagara,80-D SBS-VSD-KBS-RBJN,1,3,2wz
Shivajinagara Bus Station ⇔ Sadaramangala,311-K,1,3,ew
Shivajinagara Bus Station ⇔ Seegehalli,311-J SBS-SGH,1,3,tx
Shivajinagara Bus Station ⇔ Shankarnagh Bus Stand,95-G,1,3,z9
Shivajinagara Bus Station ⇔ Sharadamba Nagara,273-H SBS-SDN,1,3,ad
Shivajinagara Bus Station ⇔ Sheganayakanahalli,329-J,1,3,rw
Shivajinagara Bus Station ⇔ Shilpa Bakery Horamavu Road,293-N SBS-SPB,1,3,1hg
Shivajinagara Bus Station ⇔ Shri Vidhyanagara,13-E,1,3,31a
Shivajinagara Bus Station ⇔ Shri Vidhyanagara,34-A,1,3,hz
Shivajinagara Bus Station ⇔ Shrinivagilu Bus Stand,141-E,1,3,2ah
Shivajinagara Bus Station ⇔ Siluvepura,272-B,1,3,234
Shivajinagara Bus Station ⇔ Singapura,272-E,1,3,2v4
Shivajinagara Bus Station ⇔ Sir M Vishweshwaraiah Railway Station,300-MV SBS-SMVT,1,3,gu
Shivajinagara Bus Station ⇔ Sonnenahalli,290-E SBS-SNH,1,3,25l
Shivajinagara Bus Station ⇔ Sophiya School,SBS-SPHSL,1,3,1eb
Shivajinagara Bus Station ⇔ Sri Ramapura,286-C,1,3,20c
Shivajinagara Bus Station ⇔ Srinagara Bus Station,37,1,3,1r1
Shivajinagara Bus Station ⇔ St Johns School Thamos Cafe,SBS-SJHSTMS,1,3,1y3
Shivajinagara Bus Station ⇔ St Joseph Boys High School Musuem Road,13 SBS-SJBHS,1,3,1jv
Shivajinagara Bus Station ⇔ St Vincent Palloti School,293 SBS-HNRC-SVPS,1,3,2ff
Shivajinagara Bus Station ⇔ St Vincent Palloti School,302 SBS-SVPSH,1,3,167
Shivajinagara Bus Station ⇔ Sultan palya,114-A,1,3,y
Shivajinagara Bus Station ⇔ Swamy Vivekananda Metro Station/Isolation Hospital,139 SBS-KFC-SVM,1,3,g5
Shivajinagara Bus Station ⇔ TC Palya,300-P,1,3,2pt
Shivajinagara Bus Station ⇔ TC Palya,301-E,1,3,1b3
Shivajinagara Bus Station ⇔ Tattaguppe,214-A,1,3,1o2
Shivajinagara Bus Station ⇔ Tavarekere,241-S SBS-TVK,1,3,lu
Shivajinagara Bus Station ⇔ Tavarekere,242-B SBS-TVK,1,3,19h
Shivajinagara Bus Station ⇔ Teachers Colony Geddalahalli,293 SBS-THC,1,3,2he
Shivajinagara Bus Station ⇔ Thanisandra,290,1,3,2l6
Shivajinagara Bus Station ⇔ Thanisandra,290 SBS-RSL-TNS,1,3,2zw
Shivajinagara Bus Station ⇔ The Light House International Academy,293-R SBS-LHIA,1,3,1jw
Shivajinagara Bus Station ⇔ Ullala Satelite Town,234-E SBS-UST,1,3,yp
Shivajinagara Bus Station ⇔ V CARE HOSPITAL,SBS-VCH,1,3,pf
Shivajinagara Bus Station ⇔ Vasanthapura,210-G,1,3,36
Shivajinagara Bus Station ⇔ Vidhana Soudha Layout,79-G,1,3,15r
Shivajinagara Bus Station ⇔ Vidyaniketan School Hebbala,284 SBS-RTN-VNS,1,3,1dl
Shivajinagara Bus Station ⇔ Vidyaranyapura,290-EB SBS-VRP,1,3,ke
Shivajinagara Bus Station ⇔ Vidyaranyapura Bus Station,276-A,1,3,19d
Shivajinagara Bus Station ⇔ Vigneshwara Nagara,265-D SBS-VSD-VGN,1,3,yr
Shivajinagara Bus Station ⇔ Vijayanagara,121-BA,1,3,6p
Shivajinagara Bus Station ⇔ Vijayanagara Garage,63-C,1,3,28x
Shivajinagara Bus Station ⇔ Vinayaka Nagara Old Gudadahalli,154,1,3,2km
Shivajinagara Bus Station ⇔ Vishwanath Nagenahalli,415,1,3,1zi
Shivajinagara Bus Station ⇔ Vivekananda Nagara,34-B,1,3,2wy
Shivajinagara Bus Station ⇔ Yalahanka Satellite Town,290-EB,1,3,lr
Shivajinagara Bus Station ⇔ Yarappana Bande,293-L SBS-YBD,1,3,2vd
Shivajinagara Bus Station ⇔ Yarappana Bande,295-D,1,3,k4
Shivajinagara Bus Station ⇔ Yelahanka Old Town,291-D,1,3,1fs
Shivajinagara Bus Station ⇔ Yelahanka Old Town,292-A,1,3,1t5
Shivajinagara Bus Station ⇔ Yelahanka Old Town,292-CA SBS-YHKOT,1,3,96
Shivajinagara Bus Station ⇔ Yelenahalli,362-C SBS-YLH,1,3,1gj
Shivajinagara Bus Station ⇔ Yeshawanthapura Bus Station,94,1,3,c1
Shivakote ⇔ Kempegowda Bus Station,251 KBS-SVK,1,3,29c
Shivanahalli 4th Main ⇔ Kamalanagara BEML Layout,SVH4M-BEMLKML,1,3,13d
Silk Institute Metro Station ⇔ Kengeri Bus Station,MF-36 SIMS-KTTMC,1,3,1xp
Silk Institute Metro Station ⇔ Kumbalagodu,MF-36,1,3,1pe
Sir M Vishweshwaraiah Railway Station ⇔ Electronic City Wipro Main Gate,MF-500EB SMVR-ELCW,1,3,om
Sir M Vishweshwaraiah Railway Station ⇔ Krishnaraja Pura Govt Hospital,310 SMVR-KRPGH,1,3,2yn
Somasandra Palya ⇔ KR Market (Kalasipalya),340-K,1,3,6i
Sompura ⇔ Kempegowda Bus Station,217-D SMP-VSD-KBS,1,3,9i
Sonnenahalli ⇔ Shivajinagara Bus Station,285-V,1,3,6k
Sophiya School (KIA) ⇔ Telecom Layout Ashwath Nagara,290-M SPHS-TCL,1,3,2w6
Sophiya School ⇔ Muddinapalya Junction,238-U SPHS-MDPC,1,3,1vs
Sophiya School ⇔ Shivajinagara Bus Station,BCSS-SBS,1,3,14r
Sophiya School ⇔ Yelahanka Old Town,290-E SPHS-YHKOT,1,3,d0
Sri Ramapura ⇔ Kempegowda Bus Station,286-D SRP-KBS,1,3,2sp
Sri Venkateshwara Nagara ⇔ Kempegowda Bus Station,286-E SVKTN-KBS,1,3,2nn
Srinagara Bus Station ⇔ Dr BR Ambedkar Bus Terminal (Domlur),201,1,3,23y
Srinagara Bus Station ⇔ GKVK,285 SRN-KBS-GKVK,1,3,k5
Srinagara Bus Station ⇔ Vivek Nagara,201 SRN-VVKN,1,3,2uf
St Bentic School ⇔ Banashankari Bus Station,501-A ST BEN-BSK,1,3,bs
St Bentic School ⇔ Kempegowda Bus Station,227-GA STBEN-KMT-KBS,1,3,mi
St Bentic School ⇔ Kengeri Bus Station,STBEN-KGR,1,3,1ni
St Bentic School ⇔ Yeshawanthapura Bus Station,MF-401KB STBEN-YTTMC,1,3,bo
St Clare School ⇔ 1st Block Vishweshwaraiah Layout,SCS-VSRL,1,3,2r0
St Clare School ⇔ Bettanapalya,230-B SCS-BTPL,1,3,2xh
St Clare School ⇔ Kengeri Bus Station,222 SCS-KGR,1,3,21u
St Johns High School Thomas Cafe ⇔ Yelahanka Old Town,290-E STJHS-YHKOT,1,3,1di
St Johns Hospital ⇔ Bannerughatta Circle,345-F,1,3,2tf
St Johns Hospital ⇔ Genius Global School Kodathi,342-H STJN-GGSK,1,3,2kt
St Johns Hospital ⇔ Koramangala Bus Station,SJH-KRMTTMC,1,3,p
St Johns Hospital ⇔ Sarjapura,342-H,1,3,v1
St Johns School Thamos Cafe ⇔ Hebbala,STJHS-HBLB,1,3,1if
St Johns School Thamos Cafe ⇔ KR Market,G-10 STJHS-KMT,1,3,1te
St Joseph Boys High School Musuem Road ⇔ Krishnaraja Pura Govt Hospital,300-E SJBHS-KRP,1,3,bi
St Josephs Indian School/ Malya Hospital ⇔ Central Silk Board,G-3 SJSCBSE-CSB,1,3,28t
St Josephs Indian School/ Malya Hospital ⇔ Shivajinagara Bus Station,13 SJHS-SBS,1,3,1cb
St Josephs Indian School/ Malya Hospital ⇔ Thanisandra,290-B SJS-THS,1,3,1su
St Vincent Palloti School ⇔ Kempegowda Bus Station,293 SVPS-KBS,1,3,30r
St joseph CBSE Gate-2 ⇔ Sultan palya,SJS-SBS-STP,1,3,2u8
Sugganahalli ⇔ Kengeri Bus Station,401-Z SGH-KGR,1,3,lm
Suggatta ⇔ Kempegowda Bus Station,283-A SGT-KBS,1,3,7p
Sultan palya ⇔ Bishop Coton Girls High School,114-A STP-SBS-BCGHS,1,3,1a1
Sultan palya ⇔ Hebbala,STP-HBL,1,3,1am
Sultan palya ⇔ JHBCS Layout,13-S,1,3,rf
Summanahalli ⇔ Banashankari Bus Station,410-FA SNH-BSK,1,3,1o1
Summanahalli ⇔ Depot-31 Summanahalli,SMH-D31,1,3,22j
Summanahalli ⇔ Electronic City Wipro Main Gate,NICE-5A,1,3,2se
Summanahalli ⇔ Gidadapalya,D31G-GDP,1,3,22l
Summanahalli ⇔ JC Nagara Kurubarahalli,89-D SMH-JCN,1,3,y0
Surya Nagara ⇔ Attibele Bus Stand,360 SRN-ATB,1,3,1p5
Surya Nagara ⇔ Chikka Thirupathi,399-C SRN-CTP,1,3,1kf
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Attibele Bus Stand,MF-328HB,1,3,2zr
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Channasandra,MF-1C,1,3,2pn
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Chikka Thirupathi,MF-304VS,1,3,yf
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Kadugodi Bapuji Circle,319 SVM-KDGB,1,3,1vr
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Kendriya Vidyalaya ASC Center,139 SVMS-KVASC,1,3,vc
Swamy Vivekananda Metro Station/Isolation Hospital ⇔ Rameshnagara,MF-1F,1,3,fr
TC Palya ⇔ B Channasandra Bridge(Ramamurthy Nagara Ring Road),301-T,1,3,gk
Tavarekere ⇔ BEL Factory,242-B TVK-BELF,1,3,f9
Tavarekere ⇔ Depot-12 Gate,MF-42 TVK-D12G,1,3,2dc
Tavarekere ⇔ Kempegowda Bus Station,221-J TVK-KMT-KBS,1,3,1db
Tavarekere ⇔ Vidhana Soudha,242-B TVK-KBS-VSD,1,3,2cy
Teachers Colony Geddalahalli ⇔ Bagalur,THC-BLR,1,3,za
Thammenahalli ⇔ Mysore Road Bus Station,248-P,1,3,2bf
Therelek Engineers PVT LTD Peenya ⇔ Kempegowda Bus Station,265-A TEPL-KBS,1,3,n
Thindlu ⇔ KR Market,285-JB,1,3,2ra
Thindlu ⇔ Mayohall,306-B TDL-MYH,1,3,1lx
Thippennahalli ⇔ Jalahalli Cross Metro Station Arrival,MF-25 TPH-JHMS,1,3,nl
Thippuru ⇔ Kempegowda Bus Station,228-H TPR-KMT-KBS,1,3,14h
ThoreDoddy ⇔ Kempegowda Bus Station,226-V TRD-KBS,1,3,1bq
Tin Factory ⇔ Channasandra,304-K,1,3,2tc
Tin Factory ⇔ Channasandra,MF-304K,1,3,cq
Tin Factory ⇔ Chikka Thirupathi,304-VB,1,3,24v
Tin Factory ⇔ Devanagondi,506 TNF-DVG,1,3,1f1
Tin Factory ⇔ Devanahalli New Bus Station,316-Y,1,3,r6
Tin Factory ⇔ Dinnur,319-J TNF-DNR,1,3,ga
Tin Factory ⇔ Hoodi Metro Station,MF-9 TNF-HDM,1,3,1tn
Tin Factory ⇔ Kadugodi Metro Station,MF-10,1,3,16f
Tin Factory ⇔ Kadugodi Metro Station,MF-10 TNF-BDGRC-KDGM,1,3,2y1
Tin Factory ⇔ Kadugodi Metro Station,MF-11,1,3,1hi
Tin Factory ⇔ Kateramma Temple Kambalipura,381-E TNF-HSK-KRMT,1,3,ub
Tin Factory ⇔ MVJ Medical Hospital,317-MJ,1,3,jx
Tin Factory ⇔ Rampura,306-MB,1,3,2fe
Tin Factory ⇔ Uttarahalli,502-J,1,3,1it
Tin Factory ⇔ Varthur Kodi,505 TNF-KKH-VRK,1,3,1r9
Tin Factory ⇔ Vijayapura Bus Stand Jangamakote,316-Z,1,3,1is
Ullala Satelite Town ⇔ Jnanakshi Vidyaniketan School,234-E UST-JNSVS,1,3,2ct
Ullala Satelite Town ⇔ Kempegowda Bus Station,234-E KMT FLY,1,3,1fg
Ullala Satelite Town ⇔ Mysore Road Bus Station,234-A UST-MRBS,1,3,1zv
Ullala Satelite Town ⇔ Summanahalli,UST-MDP-SMT,1,3,2it
Upkar Residency Layout ⇔ Chandra Layout,UPLO-MDP-CLO,1,3,2uv
Uttarahalli Bus Stand ⇔ Electronic City,378-B,1,3,131
Uttarahalli Bus Stand ⇔ Electronic City,378-C UTH-ELC,1,3,p3
V CARE HOSPITAL ⇔ Hebbala Bridge,VCH-HBLB,1,3,7l
Vaderamanchanahalli Jigani ⇔ Depot-34 Gate,VMH-D34G,1,3,xa
Vajrakattepalya ⇔ Kempegowda Bus Station,258-SA VKP-KBS,1,3,2lq
Valley School Kanakapura Road ⇔ KR Market (Kalasipalya),211-A VLS-BSK-KMT,1,3,kc
Varthur Kodi ⇔ Electronic City Wipro Main Gate,505 VRK-ELCW,1,3,1kn
Varthur kodi ⇔ Beguru,317-S BGR-VRKD,1,3,1w6
Varthur kodi ⇔ Kacharakanahalli,317-J KCH-HSK-VRKD,1,3,c8
Vasanth Enclave ⇔ Shivajinagara Bus Station,VSE-SBS,1,3,1l1
Vidhana Soudha Karnataka High Court ⇔ Attibele Bus Stand,KBS-3F FLY VSD-ELC-ATB,1,3,14g
Vidhana Soudha Karnataka High Court ⇔ BMTC Training Centre,245-M KHC-VDHTC,1,3,2sw
Vidhana Soudha Karnataka High Court ⇔ Brahma Devara Gudda,241-D VSD-BDG,1,3,az
Vidhana Soudha Karnataka High Court ⇔ DLF Home Town,369-K VSD-DLF,1,3,265
Vidhana Soudha Karnataka High Court ⇔ Hosakote Bus Stand (Old),317-G VSD-HSK,1,3,1rx
Vidhana Soudha Karnataka High Court ⇔ Jigani APC Circle,365-J VSD-JACP,1,3,ax
Vidhana Soudha Karnataka High Court ⇔ Judicial Layout Water Tank,284-C VSD-JLOW,1,3,fd
Vidhana Soudha Karnataka High Court ⇔ KR Pura Extension,315 VSD-KRPE,1,3,2io
Vidhana Soudha Karnataka High Court ⇔ Kaggalipura,MF-211AC VSD-KGP,1,3,21q
Vidhana Soudha Karnataka High Court ⇔ Muthyalanagara,271-K VSD,1,3,1i7
Vidhana Soudha Karnataka High Court ⇔ N R I  Layout,301-A VSD-NRIL,1,3,2u7
Vidhana Soudha Karnataka High Court ⇔ Srinagara Bus Station,36 VSD-KMTFLY-SRN,1,3,2tz
Vidhana Soudha Karnataka High Court ⇔ Srinagara Bus Station,36 VSDH-SNR,1,3,20r
Vidhana Soudha Layout ⇔ Shivajinagara Bus Station,79-G VSDLO-VSD-SBS,1,3,vz
Vidhana Soudha ⇔ 2nd Stage 9th Block Nagarabhavi,244-C VSD,1,3,2s3
Vidhana Soudha ⇔ BEML Layout 5th stage,225-C VSD,1,3,2qs
Vidhana Soudha ⇔ Bhavani Nagara 2nd Stage,243-J VSD,1,3,128
Vidhana Soudha ⇔ Bhuvaneshwari Nagara,45-B VSD-BVN,1,3,z5
Vidhana Soudha ⇔ Devanahalli Old Bus Stand,298-M VSD-DVH,1,3,1ml
Vidhana Soudha ⇔ Girinagara Extension,36-B VSD,1,3,a
Vidhana Soudha ⇔ H Krishnappa Layout,43-J VSD-HKLO,1,3,pw
Vidhana Soudha ⇔ Hesaraghatta,253-J VSD-HGV,1,3,1yb
Vidhana Soudha ⇔ K Narayanapura Main Bus Stand,286-F VSD-KNP,1,3,1m0
Vidhana Soudha ⇔ Kempegowda Swimming Pool,35 VSD-KMT-KSGP,1,3,1bi
Vidhana Soudha ⇔ Kodigehalli Canara Bank Colony,288-G VSD-KDHCB,1,3,i3
Vidhana Soudha ⇔ Nandini Layout Bus Stand,79E VSD-NLO,1,3,1k3
Vidhana Soudha ⇔ Nelamangala Bus Station,258-C VSD FLY,1,3,18i
Vidhana Soudha ⇔ Rameshnagara,314-T VSD-RMN,1,3,1tp
Vidhana Soudha ⇔ Shankarnagh Bus Stand,96-B VSD,1,3,5g
Vidhana Soudha ⇔ Shankarnagh Bus Stand,96-B VSD-KBS-SKRNBS,1,3,1us
Vidhana Soudha ⇔ Srinagara Bus Station,36 VSD-SNR,1,3,oh
